,dah,PEM2010_INPUT_DTC_ISO_1,PEM2010_INPUT_NP_1,PEM2010_INPUT_RHOB_1,PEM2010_INPUT_RT_1,PEM2010_INPUT_SWE_1,PEM2010_INPUT_SWT_1,PEM2010_INPUT_VCL_1,WELL
2028,3244.0,109.21413,0.41766143,2.38358,1.3598014,0.77531713,0.9691686,0.6335372,EBONI-05G
2029,3244.5,109.26208,0.40982333,2.3807666,1.3847834,0.555825,0.9357834,0.6122666,EBONI-05G
2030,3245.0,109.95931,0.41200498,2.3801882,1.3640016,0.81795,0.9717533,0.6233117,EBONI-05G
2031,3245.5,109.587105,0.4204286,2.3873413,1.3633415,0.9999957,1.0,0.62653434,EBONI-05G
2032,3246.0,109.97442,0.42425576,2.3973916,1.3690128,1.0,1.0,0.61072147,EBONI-05G
2033,3246.5,110.05554,0.41424,2.4076798,1.36142,1.0,1.0,0.6150483,EBONI-05G
2034,3247.0,109.0409,0.40156287,2.4189389,1.3505585,1.0,1.0,0.6250814,EBONI-05G
2035,3247.5,109.01416,0.39972714,2.4231856,1.3584242,1.0,1.0,0.6165157,EBONI-05G
2036,3248.0,107.76727,0.40246668,2.4247,1.3584566,1.0,1.0,0.6116317,EBONI-05G
2037,3248.5,106.47007,0.41106334,2.4174268,1.31836,1.0,1.0,0.6141283,EBONI-05G
2038,3249.0,107.220535,0.41922283,2.4009945,1.3101685,1.0,1.0,0.6147843,EBONI-05G
2039,3249.5,108.02436,0.41558716,2.3951843,1.3314971,1.0,1.0,0.6236129,EBONI-05G
2040,3250.0,108.32239,0.41225168,2.3936567,1.3415184,0.99456835,0.99941665,0.63323,EBONI-05G
2041,3250.5,107.98357,0.42929575,2.3989186,1.3195242,0.9438114,0.99402857,0.6266143,EBONI-05G
2042,3251.0,109.56992,0.43412712,2.3972342,1.2242486,0.94846714,0.9945286,0.62468857,EBONI-05G
2043,3251.5,113.88203,0.44273165,2.38602,1.0947983,1.0,1.0,0.62078667,EBONI-05G
2044,3252.0,115.44,0.46376,2.3815901,1.0675683,1.0,1.0,0.61012334,EBONI-05G
2045,3252.5,114.9148,0.47506428,2.3811858,1.0609143,1.0,1.0,0.61300427,EBONI-05G
2046,3253.0,115.719154,0.4843172,2.3727043,1.0543714,0.93270284,0.9916429,0.6360571,EBONI-05G
2047,3253.5,116.97231,0.46426,2.3659868,1.0455667,0.9143517,0.98916507,0.63664,EBONI-05G
2048,3254.0,116.29175,0.45469835,2.373205,1.0560967,0.992865,0.998915,0.59928495,EBONI-05G
2049,3254.5,114.86773,0.47501427,2.3717613,1.0627859,0.99463,0.99921423,0.61554575,EBONI-05G
2050,3255.0,113.71535,0.4815543,2.38004,1.0581285,0.99463,0.9992143,0.64247996,EBONI-05G
2051,3255.5,112.9457,0.4649917,2.3860366,1.079095,1.0,1.0,0.63019,EBONI-05G
2052,3256.0,112.49006,0.4456572,2.39077,1.1608857,1.0,1.0,0.59409,EBONI-05G
2053,3256.5,111.6188,0.44028854,2.4079156,1.2503128,1.0,1.0,0.60981,EBONI-05G
2054,3257.0,111.122345,0.4380083,2.4015334,1.3061266,0.7535017,0.96754,0.63903,EBONI-05G
2055,3257.5,111.47958,0.42502335,2.3901284,1.3497852,0.7320567,0.96458,0.6298833,EBONI-05G
2056,3258.0,111.305405,0.3998871,2.3857257,1.40949,0.7567557,0.96487284,0.60982996,EBONI-05G
2057,3258.5,111.6725,0.41419432,2.3923416,1.3344829,0.7751357,0.96741,0.62455857,EBONI-05G
2058,3259.0,113.31449,0.45306334,2.4025602,1.1346449,0.99999833,1.0,0.62345165,EBONI-05G
2059,3259.5,113.85731,0.44400427,2.3981285,1.0526657,1.0,1.0,0.6080857,EBONI-05G
2060,3260.0,113.48866,0.41968995,2.4041157,1.0534543,1.0,1.0,0.6306529,EBONI-05G
2061,3260.5,113.70637,0.40061665,2.40088,1.0532349,1.0,1.0,0.6472966,EBONI-05G
2062,3261.0,114.24975,0.41071165,2.3813531,1.0746617,0.871725,0.98348165,0.6548466,EBONI-05G
2063,3261.5,113.60362,0.40745857,2.3738256,1.2302244,0.83023137,0.97597855,0.6401586,EBONI-05G
2064,3262.0,112.979485,0.39658853,2.3850713,1.2884759,0.9364985,0.9895157,0.6306,EBONI-05G
2065,3262.5,113.45594,0.40415,2.3834815,1.36103,0.690595,0.9442684,0.60832,EBONI-05G
2066,3263.0,112.92109,0.37721854,2.3321826,1.6021258,0.6142143,0.91129714,0.5185471,EBONI-05G
2067,3263.5,112.32815,0.3658443,2.3110528,1.6375057,0.5530557,0.8730501,0.5042814,EBONI-05G
2068,3264.0,114.05316,0.399825,2.3339334,1.5330817,0.14345168,0.81628495,0.58303833,EBONI-05G
2069,3264.5,115.66663,0.41621503,2.3581965,1.4895967,0.020661667,0.84057665,0.61466,EBONI-05G
2070,3265.0,115.845146,0.3859714,2.3393486,1.6463858,0.16712856,0.8162599,0.56155145,EBONI-05G
2071,3265.5,115.471565,0.36595568,2.3089828,1.7594072,0.37257,0.80191857,0.51209146,EBONI-05G
2072,3266.0,115.1448,0.359435,2.2671516,1.9481734,0.55069333,0.81953,0.42769003,EBONI-05G
2073,3266.5,115.21681,0.36857,2.2512872,2.0229528,0.70443,0.8695372,0.35540572,EBONI-05G
2074,3267.0,116.137436,0.37062714,2.2765415,1.9551771,0.5221685,0.8289357,0.42236143,EBONI-05G
2075,3267.5,117.93817,0.40392664,2.3127801,1.9562999,0.09762334,0.7622101,0.555885,EBONI-05G
2076,3268.0,117.88328,0.43350002,2.3332884,2.1661167,0.0,0.79742664,0.60544163,EBONI-05G
2077,3268.5,116.835,0.42857715,2.3539116,2.1745672,0.28564999,0.8764543,0.6309257,EBONI-05G
2078,3269.0,116.19398,0.40973285,2.3666499,1.8459913,0.57144433,0.9417872,0.6415329,EBONI-05G
2079,3269.5,115.32385,0.39443335,2.3658116,1.6008916,0.659735,0.95424336,0.634355,EBONI-05G
2080,3270.0,115.34434,0.40796837,2.344985,1.5906783,0.6982667,0.9498851,0.5418417,EBONI-05G
2081,3270.5,115.94283,0.38342285,2.3014286,1.9078586,0.67996997,0.8799658,0.44028854,EBONI-05G
2082,3271.0,115.88771,0.35059002,2.2767072,2.0931556,0.73228425,0.8731329,0.40893856,EBONI-05G
2083,3271.5,115.8921,0.337315,2.2947419,1.87462,0.628265,0.8802001,0.44602334,EBONI-05G
2084,3272.0,116.101,0.37173715,2.3296642,1.6369988,0.16772714,0.8124542,0.56046003,EBONI-05G
2085,3272.5,116.25,0.3987143,2.3312056,1.7272856,0.0098314285,0.7782801,0.5794543,EBONI-05G
2086,3273.0,116.15192,0.42674997,2.3536184,1.7083449,0.50321,0.87576336,0.60464835,EBONI-05G
2087,3273.5,115.25409,0.42253163,2.3722935,1.44884,0.8330583,0.9678833,0.62888503,EBONI-05G
2088,3274.0,113.90287,0.36873573,2.2811985,1.978953,0.7330714,0.88486004,0.42850855,EBONI-05G
2089,3274.5,113.70325,0.3514743,2.245634,2.221877,0.5742857,0.80162716,0.37966713,EBONI-05G
2090,3275.0,114.31519,0.36923,2.2655134,1.78161,0.39072332,0.78597,0.4813033,EBONI-05G
2091,3275.5,115.50324,0.3464729,2.1900945,2.9307415,0.42182285,0.6804342,0.3590643,EBONI-05G
2092,3276.0,116.80941,0.3213757,2.1848142,3.8079503,0.33175284,0.5774871,0.31932,EBONI-05G
2093,3276.5,116.11283,0.33096167,2.278695,2.9940865,0.14012332,0.644845,0.44657668,EBONI-05G
2094,3277.0,113.50463,0.34425163,2.2905052,2.37245,0.39704168,0.794435,0.42132667,EBONI-05G
2095,3277.5,113.067116,0.36370856,2.2936685,2.1691785,0.46500856,0.8273257,0.43470713,EBONI-05G
2096,3278.0,114.15911,0.33997712,2.2433214,3.5211117,0.34995428,0.69819003,0.38100427,EBONI-05G
2097,3278.5,111.97888,0.27784166,2.1891367,6.37232,0.491165,0.58615,0.19892836,EBONI-05G
2098,3279.0,108.40727,0.2778043,2.2213871,4.9206343,0.6399072,0.71353143,0.17818573,EBONI-05G
2099,3279.5,108.48553,0.24433427,2.1803157,14.696755,0.55829287,0.58494717,0.09329858,EBONI-05G
2100,3280.0,106.76043,0.16107334,2.1754034,38.256466,0.25339666,0.25617832,0.0026983332,EBONI-05G
2101,3280.5,107.32379,0.14803,2.1665452,66.7371,0.121763326,0.15865333,0.035871666,EBONI-05G
2102,3281.0,112.690834,0.17782286,2.0934744,86.76001,0.025550002,0.08374286,0.05882143,EBONI-05G
2103,3281.5,112.19751,0.19761287,2.0828443,83.22872,0.017125713,0.07825286,0.06232857,EBONI-05G
2104,3282.0,110.28766,0.20631666,2.1014433,66.31257,0.0021333334,0.098045,0.09516167,EBONI-05G
2105,3282.5,112.504616,0.20661502,2.1215518,36.35826,0.042603333,0.16859667,0.12809335,EBONI-05G
2106,3283.0,112.941895,0.25809714,2.2271614,10.137223,0.10086858,0.45918283,0.31249428,EBONI-05G
2107,3283.5,111.89593,0.3317857,2.3204029,2.6723516,0.38309145,0.7676614,0.5002886,EBONI-05G
2108,3284.0,111.15511,0.377365,2.3659651,1.4307251,0.57218,0.904085,0.580885,EBONI-05G
2109,3284.5,112.448135,0.40050998,2.390926,1.2406029,0.7433972,0.94362146,0.61857855,EBONI-05G
2110,3285.0,112.59194,0.41936716,2.4044957,1.1148657,0.99999714,0.99999857,0.63728714,EBONI-05G
2111,3285.5,111.52787,0.42063165,2.39831,1.1643482,0.9983683,0.99965,0.63352334,EBONI-05G
2112,3286.0,111.16666,0.40217164,2.3621366,1.4328533,0.649195,0.90662,0.59136003,EBONI-05G
2113,3286.5,111.38881,0.38681427,2.365543,1.4726716,0.44412857,0.88048995,0.59110993,EBONI-05G
2114,3287.0,112.4992,0.3883986,2.384913,1.2883971,0.7402643,0.9599014,0.6353158,EBONI-05G
2115,3287.5,113.302284,0.400215,2.3873167,1.3304067,0.6050783,0.9486416,0.62985504,EBONI-05G
2116,3288.0,114.41852,0.38965863,2.3286672,2.1667073,0.094411425,0.7533642,0.57033145,EBONI-05G
2117,3288.5,115.33772,0.3729443,2.3044715,2.298883,0.009314286,0.69797283,0.5609428,EBONI-05G
2118,3289.0,114.51281,0.38319835,2.3702433,1.4717884,0.45109165,0.877675,0.61566836,EBONI-05G
2119,3289.5,113.431305,0.38702,2.398338,1.222165,0.9161816,0.9904384,0.6367217,EBONI-05G
2120,3290.0,113.60836,0.40785572,2.3882687,1.1418686,0.9782028,0.99757004,0.6428557,EBONI-05G
2121,3290.5,113.67371,0.4232257,2.3864186,1.1455343,1.0,1.0,0.65123713,EBONI-05G
2122,3291.0,113.217964,0.42283165,2.3943517,1.1888666,1.0,1.0,0.6465017,EBONI-05G
2123,3291.5,113.18457,0.4294314,2.3876827,1.1562172,0.9585243,0.9954743,0.65778434,EBONI-05G
2124,3292.0,113.33031,0.43765995,2.3720613,1.144913,0.9579372,0.9954157,0.63650143,EBONI-05G
2125,3292.5,113.4958,0.43015334,2.367637,1.1541017,0.999315,0.99993163,0.603365,EBONI-05G
2126,3293.0,113.300255,0.40163663,2.3660548,1.1558666,0.9260967,0.9914383,0.6271083,EBONI-05G
2127,3293.5,112.66333,0.39631,2.3722186,1.1580143,0.9363286,0.99263144,0.6384572,EBONI-05G
2128,3294.0,112.70023,0.40622714,2.3855572,1.1620328,0.9994456,0.99994147,0.6372857,EBONI-05G
2129,3294.5,112.9029,0.42171836,2.3881567,1.1723517,0.885775,0.9834383,0.6292667,EBONI-05G
2130,3295.0,112.213554,0.40875858,2.3892343,1.1796557,0.90153706,0.9857157,0.63035715,EBONI-05G
2131,3295.5,110.94201,0.37776142,2.3827841,1.2856786,0.81341714,0.9683886,0.60682,EBONI-05G
2132,3296.0,108.782906,0.35540333,2.3884733,1.3932484,0.7828817,0.9631867,0.532375,EBONI-05G
2133,3296.5,106.4459,0.34971833,2.402397,1.3172017,0.99606496,0.99928,0.5295067,EBONI-05G
2134,3297.0,107.478905,0.36198714,2.374997,1.3028172,0.8966057,0.9792586,0.5616585,EBONI-05G
2135,3297.5,109.93324,0.37638432,2.36152,1.28752,0.86942714,0.9752142,0.57685715,EBONI-05G
2136,3298.0,110.63846,0.38301834,2.3682532,1.2264817,0.8475217,0.9786167,0.62726,EBONI-05G
2137,3298.5,110.0747,0.39671502,2.3719351,1.2484251,0.709745,0.9625116,0.63514,EBONI-05G
2138,3299.0,109.388725,0.37598854,2.3456244,1.5240443,0.5691971,0.9139114,0.54410285,EBONI-05G
2139,3299.5,109.28573,0.32716718,2.2952456,1.8868071,0.68382853,0.90845287,0.41056427,EBONI-05G
2140,3300.0,109.69199,0.3232467,2.3089836,1.7263317,0.7781684,0.9393917,0.45062503,EBONI-05G
2141,3300.5,109.353294,0.36785284,2.3718886,1.3441126,0.78189284,0.96160144,0.5800743,EBONI-05G
2142,3301.0,109.6708,0.38224143,2.3768084,1.3628857,0.8286958,0.9715343,0.5695357,EBONI-05G
2143,3301.5,110.859535,0.38616002,2.37758,1.4051433,0.6565167,0.9493249,0.57565165,EBONI-05G
2144,3302.0,111.65607,0.38998333,2.3640501,1.4660383,0.29439333,0.8782384,0.5880333,EBONI-05G
2145,3302.5,112.928444,0.37161857,2.327007,1.692943,0.15755571,0.7862286,0.55364996,EBONI-05G
2146,3303.0,113.18469,0.36467144,2.3219757,1.6619084,0.36251286,0.81170285,0.53622854,EBONI-05G
2147,3303.5,111.67316,0.38270333,2.342342,1.45997,0.7404933,0.93508506,0.5098283,EBONI-05G
2148,3304.0,111.93284,0.3692871,2.346576,1.5390999,0.8232158,0.9492571,0.49008712,EBONI-05G
2149,3304.5,113.82162,0.36816716,2.35539,1.3809456,0.81058997,0.9481001,0.5516686,EBONI-05G
2150,3305.0,114.23812,0.39373,2.3746617,1.0686584,0.97666836,0.99628,0.5889717,EBONI-05G
2151,3305.5,111.85166,0.37670168,2.365197,1.3102399,0.91231006,0.97045,0.53613,EBONI-05G
2152,3306.0,111.16882,0.29606858,2.23999,3.8324301,0.62591285,0.7165843,0.2894086,EBONI-05G
2153,3306.5,112.29744,0.27367288,2.2053273,3.927963,0.62594575,0.70895576,0.23880999,EBONI-05G
2154,3307.0,112.62243,0.34168664,2.3237767,1.6536466,0.47899,0.90680337,0.48919666,EBONI-05G
2155,3307.5,112.42814,0.39589146,2.3791616,1.4352685,0.40109143,0.9203986,0.59603566,EBONI-05G
2156,3308.0,112.997444,0.38589144,2.3411298,1.9847115,0.39932004,0.8156157,0.53562146,EBONI-05G
2157,3308.5,116.5848,0.31636834,2.19789,4.897082,0.16392666,0.506505,0.33528838,EBONI-05G
2158,3309.0,119.69672,0.26538667,2.1020002,5.9550304,0.29095498,0.43292,0.21109001,EBONI-05G
2159,3309.5,117.37533,0.2897043,2.1903813,3.159036,0.7287015,0.77983856,0.25929713,EBONI-05G
2160,3310.0,114.201836,0.32392,2.292173,1.9394085,0.8260099,0.94369143,0.35810855,EBONI-05G
2161,3310.5,112.32807,0.33903167,2.3521233,1.8696734,0.6487567,0.90112334,0.45545998,EBONI-05G
2162,3311.0,111.611244,0.35191426,2.3731172,1.5599056,0.82332146,0.95962,0.49986285,EBONI-05G
2163,3311.5,111.1142,0.35983,2.3771172,1.4590913,0.67177856,0.9620529,0.5605286,EBONI-05G
2164,3312.0,112.0389,0.37235,2.3646934,1.4969234,0.28592,0.89704674,0.5984333,EBONI-05G
2165,3312.5,113.205696,0.36062002,2.2998784,2.0890634,0.47483668,0.84183335,0.448385,EBONI-05G
2166,3313.0,113.73676,0.32433143,2.2342544,2.8989232,0.61880285,0.75619423,0.31554145,EBONI-05G
2167,3313.5,114.39002,0.3102,2.2122843,3.253103,0.56296575,0.7017172,0.28059858,EBONI-05G
2168,3314.0,116.48667,0.30500165,2.1684816,4.8040347,0.473315,0.5978733,0.23488836,EBONI-05G
2169,3314.5,119.31573,0.2976,2.0915833,8.877321,0.24212502,0.37707666,0.20127334,EBONI-05G
2170,3315.0,120.17947,0.30973858,2.1147342,7.136416,0.3620943,0.47248858,0.19449714,EBONI-05G
2171,3315.5,119.13908,0.32678288,2.160416,4.2121243,0.46244428,0.5834828,0.21986857,EBONI-05G
2172,3316.0,116.853455,0.32363167,2.1933749,4.485798,0.29814166,0.529515,0.2878833,EBONI-05G
2173,3316.5,114.45089,0.30140287,2.2037272,4.679456,0.30424574,0.53493863,0.2917757,EBONI-05G
2174,3317.0,114.883415,0.28166145,2.128073,7.7932096,0.26569,0.41171575,0.20386998,EBONI-05G
2175,3317.5,116.339455,0.26946667,2.069185,11.426515,0.13469334,0.25884333,0.15544999,EBONI-05G
2176,3318.0,114.07053,0.27979833,2.096903,10.189425,0.11405,0.280855,0.197535,EBONI-05G
2177,3318.5,112.75659,0.29745716,2.1705258,5.790793,0.43914145,0.56824857,0.22555144,EBONI-05G
2178,3319.0,112.80249,0.29370287,2.1886773,4.362596,0.5720129,0.6592414,0.19954714,EBONI-05G
2179,3319.5,111.75632,0.29083169,2.1834266,4.7429385,0.49112,0.6037833,0.21166165,EBONI-05G
2180,3320.0,110.317406,0.28476855,2.2189772,4.4780545,0.47136572,0.6454557,0.27066714,EBONI-05G
2181,3320.5,109.996025,0.26310572,2.1802745,6.25346,0.42955142,0.56443995,0.19543858,EBONI-05G
2182,3321.0,111.69857,0.22674,2.0925314,16.392267,0.2951117,0.33961168,0.072515,EBONI-05G
2183,3321.5,115.44764,0.22126333,2.0335,29.95555,0.14885834,0.18186168,0.040856667,EBONI-05G
2184,3322.0,117.85738,0.20796,2.0211813,94.059,0.12931143,0.13736142,0.010081428,EBONI-05G
2185,3322.5,114.18241,0.17672,2.0686257,129.52992,0.07134857,0.09156144,0.02057,EBONI-05G
2186,3323.0,107.396736,0.15445168,2.1381967,129.4676,0.052459996,0.08426333,0.031351667,EBONI-05G
2187,3323.5,104.6038,0.14544286,2.1765828,158.11612,0.066442855,0.090314284,0.021884287,EBONI-05G
2188,3324.0,104.11861,0.14404142,2.17807,152.6586,0.03696,0.08221286,0.040222857,EBONI-05G
2189,3324.5,104.68284,0.14673166,2.16413,155.64613,0.0019016666,0.069746666,0.06054333,EBONI-05G
2190,3325.0,104.28767,0.14718333,2.17913,134.74243,0.031748332,0.090661675,0.052279998,EBONI-05G
2191,3325.5,104.511826,0.15379713,2.1655571,122.19402,0.052608576,0.10059714,0.04317429,EBONI-05G
2192,3326.0,105.741646,0.1575257,2.1466343,214.53716,0.062908575,0.08714143,0.022317145,EBONI-05G
2193,3326.5,103.89276,0.13829,2.1880217,211.53229,0.11574668,0.116115,0.00029999999,EBONI-05G
2194,3327.0,98.75817,0.11438999,2.234555,158.4597,0.107275,0.117838345,0.008298334,EBONI-05G
2195,3327.5,95.79105,0.114470005,2.2207158,166.01778,0.08830143,0.10293001,0.0117999995,EBONI-05G
2196,3328.0,96.116005,0.117327146,2.2133844,128.05807,0.12069572,0.12862715,0.0067014284,EBONI-05G
2197,3328.5,96.22852,0.109683335,2.2373831,116.415,0.151145,0.15368001,0.0021833333,EBONI-05G
2198,3329.0,94.23839,0.10217143,2.2632658,114.87358,0.16138427,0.16392712,0.0019985714,EBONI-05G
2199,3329.5,92.18933,0.103942856,2.2648814,91.77891,0.16353142,0.17204429,0.0070257145,EBONI-05G
2200,3330.0,91.75002,0.11028501,2.2535367,64.95274,0.16972166,0.18715167,0.014561667,EBONI-05G
2201,3330.5,90.71969,0.10420167,2.2766182,62.720104,0.16668834,0.191755,0.020081667,EBONI-05G
2202,3331.0,87.273476,0.09172857,2.2934258,52.34348,0.23090288,0.24534857,0.011358572,EBONI-05G
2203,3331.5,86.1778,0.09124143,2.2864916,36.128845,0.28930715,0.2983343,0.008512856,EBONI-05G
2204,3332.0,84.58941,0.100381665,2.29408,24.635803,0.3364233,0.35836998,0.02228,EBONI-05G
2205,3332.5,83.05953,0.11142285,2.3380628,14.513712,0.5522672,0.57961285,0.055861432,EBONI-05G
2206,3333.0,88.33346,0.1962743,2.38855,6.8124833,0.79269,0.8284043,0.24361287,EBONI-05G
2207,3333.5,98.82972,0.34185997,2.4381833,1.6167165,0.96999663,0.99332666,0.5380233,EBONI-05G
2208,3334.0,101.306885,0.39113668,2.4680033,1.4315867,0.99999833,1.0,0.58160996,EBONI-05G
2209,3334.5,98.51052,0.34758285,2.4544544,2.3775256,0.86688566,0.94428575,0.47018144,EBONI-05G
2210,3335.0,96.25249,0.2500343,2.3508644,16.599432,0.53698856,0.6380257,0.25790143,EBONI-05G
2211,3335.5,93.74546,0.145515,2.2477567,84.92932,0.1493,0.19312333,0.041899998,EBONI-05G
2212,3336.0,93.31438,0.11825858,2.2495513,147.86232,0.03481714,0.087252855,0.03991,EBONI-05G
2213,3336.5,93.86474,0.12407143,2.2386327,179.50627,0.013944286,0.07078715,0.043458574,EBONI-05G
2214,3337.0,93.76898,0.13065,2.222355,177.73366,0.058339998,0.086179994,0.022521665,EBONI-05G
2215,3337.5,93.973595,0.13075,2.2203567,155.77995,0.069754995,0.09695166,0.02254667,EBONI-05G
2216,3338.0,95.37059,0.13195714,2.21752,119.10854,0.05068571,0.10194,0.042884286,EBONI-05G
2217,3338.5,95.334366,0.13372858,2.2186043,69.071495,0.09096,0.14184856,0.04415857,EBONI-05G
2218,3339.0,93.25421,0.147725,2.2470634,35.418842,0.15807669,0.25084,0.08192167,EBONI-05G
2219,3339.5,91.35973,0.20638858,2.322763,12.467456,0.28503284,0.5398,0.21412,EBONI-05G
2220,3340.0,91.61778,0.20546143,2.2904384,15.641764,0.3339,0.53061855,0.16439714,EBONI-05G
2221,3340.5,94.407936,0.15177667,2.2220817,46.550278,0.18636668,0.232735,0.038198333,EBONI-05G
2222,3341.0,96.97469,0.16340333,2.2557135,78.47222,0.039541665,0.16179334,0.09630833,EBONI-05G
2223,3341.5,92.663246,0.13893715,2.2914746,178.45201,0.0051557147,0.10829858,0.076252855,EBONI-05G
2224,3342.0,88.36394,0.106019996,2.3027098,232.62431,0.02828143,0.074235715,0.030407142,EBONI-05G
2225,3342.5,91.121284,0.110095,2.2563217,186.40155,0.035336666,0.07919999,0.03454833,EBONI-05G
2226,3343.0,94.325935,0.123864986,2.2403417,169.61108,0.053913336,0.09184667,0.030733334,EBONI-05G
2227,3343.5,91.692986,0.10664714,2.294787,221.3658,0.11236286,0.11918143,0.005374286,EBONI-05G
2228,3344.0,89.976074,0.08825857,2.3156528,246.62984,0.12287571,0.12393143,0.0008,EBONI-05G
2229,3344.5,92.218475,0.09475001,2.2881083,293.59,0.084939994,0.094071664,0.006748333,EBONI-05G
2230,3345.0,93.78118,0.09255715,2.29118,302.9151,0.08647,0.09428572,0.0057414286,EBONI-05G
2231,3345.5,94.74452,0.09101286,2.2757757,250.35988,0.09674142,0.10282857,0.0049,EBONI-05G
2232,3346.0,97.790535,0.11232833,2.212475,186.97893,0.084598325,0.097216666,0.010833333,EBONI-05G
2233,3346.5,97.83947,0.134065,2.20105,142.52135,0.11634668,0.12324833,0.00615,EBONI-05G
2234,3347.0,92.10308,0.11973143,2.2748358,194.17172,0.08527001,0.110262856,0.015308572,EBONI-05G
2235,3347.5,88.242966,0.09784428,2.3207242,280.38577,0.053832855,0.091787145,0.023524286,EBONI-05G
2236,3348.0,89.346535,0.08341834,2.3338335,263.97617,0.065220006,0.10561667,0.024363333,EBONI-05G
2237,3348.5,94.847435,0.08894143,2.2900116,151.10576,0.08961856,0.121642865,0.020927142,EBONI-05G
2238,3349.0,98.43479,0.1070257,2.2420616,117.88276,0.11733001,0.13227,0.011857144,EBONI-05G
2239,3349.5,100.017845,0.13652666,2.2566664,157.03452,0.07024833,0.13533168,0.049121667,EBONI-05G
2240,3350.0,97.17498,0.18032335,2.2937768,137.40532,0.031061666,0.19331665,0.119508326,EBONI-05G
2241,3350.5,89.69059,0.16526143,2.327357,45.29031,0.26799572,0.37960002,0.09282714,EBONI-05G
2242,3351.0,90.254105,0.17319429,2.3151715,12.748765,0.44862574,0.56639713,0.16115,EBONI-05G
2243,3351.5,101.64172,0.26626667,2.256895,3.970872,0.33458832,0.6135133,0.34237996,EBONI-05G
2244,3352.0,109.092834,0.30769572,2.2328944,3.651966,0.34020144,0.60740143,0.3550186,EBONI-05G
2245,3352.5,110.34941,0.33334857,2.26358,2.9972758,0.29365572,0.6548171,0.39955857,EBONI-05G
2246,3353.0,112.45455,0.35004997,2.25988,3.4089715,0.166955,0.5924433,0.40973833,EBONI-05G
2247,3353.5,114.36094,0.31717166,2.21948,5.32023,0.18823333,0.48836997,0.32423,EBONI-05G
2248,3354.0,113.83635,0.31064,2.225217,4.8260117,0.26040143,0.5315514,0.3235557,EBONI-05G
2249,3354.5,113.272514,0.3246114,2.23955,3.5155787,0.31280857,0.6065585,0.36163142,EBONI-05G
2250,3355.0,112.14346,0.31174,2.27335,3.6815531,0.359035,0.6541567,0.34880164,EBONI-05G
2251,3355.5,109.3345,0.29660168,2.2896416,3.7624235,0.38856837,0.6745467,0.33934,EBONI-05G
2252,3356.0,109.92012,0.3183243,2.2738173,3.343839,0.2969043,0.63765,0.38242286,EBONI-05G
2253,3356.5,112.13023,0.31255,2.2363586,3.7506917,0.3140014,0.5957257,0.34513855,EBONI-05G
2254,3357.0,112.61028,0.30622,2.22521,4.0721283,0.31434333,0.57856,0.321715,EBONI-05G
2255,3357.5,109.520134,0.3203414,2.2620273,3.582033,0.22265716,0.59822,0.3824586,EBONI-05G
2256,3358.0,108.45161,0.31258854,2.2405286,4.3152556,0.2541643,0.56788,0.34401855,EBONI-05G
2257,3358.5,109.86432,0.240385,2.1543748,23.466698,0.27111998,0.36776498,0.13917166,EBONI-05G
2258,3359.0,109.414345,0.16795333,2.1275833,39.783207,0.21398334,0.22058332,0.008456667,EBONI-05G
2259,3359.5,101.213974,0.17317857,2.2690027,21.707224,0.3847386,0.4590514,0.09130858,EBONI-05G
2260,3360.0,102.055725,0.24485572,2.3164215,6.641525,0.4055214,0.6286086,0.2641057,EBONI-05G
2261,3360.5,110.184845,0.308315,2.2203116,3.8682334,0.27168998,0.5614383,0.35224333,EBONI-05G
2262,3361.0,108.51387,0.3037986,2.2132087,3.9667773,0.36983714,0.5875072,0.3185657,EBONI-05G
2263,3361.5,109.34373,0.33276996,2.2107513,3.4695086,0.42464286,0.62538713,0.32287002,EBONI-05G
2264,3362.0,111.83677,0.32649165,2.175173,3.9203117,0.32730833,0.5412667,0.3112333,EBONI-05G
2265,3362.5,112.846375,0.305635,2.196845,5.674234,0.13964333,0.44340503,0.32526496,EBONI-05G
2266,3363.0,110.752495,0.32051998,2.25397,5.7220316,0.048761427,0.48651144,0.39409998,EBONI-05G
2267,3363.5,109.35193,0.32483,2.2305858,4.62024,0.20202143,0.55584854,0.37271145,EBONI-05G
2268,3364.0,112.02325,0.27366835,2.1077266,14.464859,0.2855217,0.38585663,0.16067998,EBONI-05G
2269,3364.5,113.31566,0.22144571,2.0430043,32.287106,0.18275285,0.20241714,0.024781426,EBONI-05G
2270,3365.0,110.55511,0.25502858,2.1068199,24.970133,0.1773757,0.2873814,0.12681286,EBONI-05G
2271,3365.5,107.67319,0.28644666,2.1675818,6.936197,0.26557165,0.44321164,0.228325,EBONI-05G
2272,3366.0,108.32168,0.28600168,2.1600766,7.581615,0.20037667,0.40910998,0.24486,EBONI-05G
2273,3366.5,110.5808,0.32002,2.2145944,5.407685,0.30332285,0.5484543,0.33408856,EBONI-05G
2274,3367.0,111.97807,0.33745286,2.2304072,3.0800683,0.48708,0.68151283,0.34158713,EBONI-05G
2275,3367.5,112.73766,0.3401983,2.1996033,3.8035734,0.439055,0.60941166,0.28766665,EBONI-05G
2276,3368.0,114.66737,0.34313002,2.1766698,4.945552,0.22918287,0.47497287,0.30467853,EBONI-05G
2277,3368.5,114.321175,0.32906285,2.19095,6.500467,0.06946572,0.4235857,0.36308998,EBONI-05G
